Id,ProductId,Score,RatingLabel,Date,Summary,Text,Compound,VaderLabel,DominantEmotion,fear,anger,anticipation,trust,surprise,sadness,disgust,joy
47422,B004S7HZLI,5,Positive,2012-06-05,Wheelbarrow Rabbit Carrot Cake  Mix,I liked the one I sent my daughter so much I bought this one for myself.<br />It's wonderful! moist and delicious!,0.8953,Positive,joy,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.375
47481,B003ZXG0VW,5,Positive,2011-04-30,BEST COOKIES ON EARTH!,"I have been a fan of Girl Scout Samoas for years, but I've recently moved to a small down, and finding Samoas near me, is impossible.<br />Well, I was at Wall-Mart the other day, and decided I wanted some cookies. Well, I walked down their cookie isle; not sure what to buy...Then, I saw these. I thought to myself 'these sure look like samoas. I wonder if they taste like samoas. LET ME TELL YOU, THEY DO! I bought 2 packages.<br />Well, I loved these so much, I decided to see if Amazing had them. Well THEY DO! 4 packs for 10 bucks! HECK YEA! I am so happy right now, I could jump for joy.<br /><br />These are the only cookies I now eat. They are perfect in every way possible. I am so thrilled Amazon carries them. I hope I can buy them forever! :D<br /><br />I LOVE THESE COOKIES! AND YOU WILL TOO!",0.9975,Positive,joy,0.038461538461538464,0.0,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.19230769230769232
47484,B000LRG00G,1,Negative,2010-08-07,Expired,I bought 4 cans of this product and two of them were expired a year ago. I threw all of them away. thanks,0.4404,Positive,none_detected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47485,B00317ERXA,4,Positive,2012-06-17,Great Cookies,I didn't buy from the seller but these are very good cookies.  I agree with the other reviews that these don't really taste like cheesecake but rather vanilla frosting.  Still they go good with a glass of milk.  Can buy for $2 a box at most stores so this is very overpriced,0.8561,Positive,anticipation,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111
47498,B005HQU02U,5,Positive,2011-11-27,My Best Friend,"Green Label is my best friend. This is the Scotch I enjoy drinking regularly.<br /><br />Green Label is a smoky Scotch. One of the first single malts I ever tasted was Lagavulin, and eventually came to love Taliskar and Laphroaig. One day a buddy gave me a bottle of Blue Label as a present (yes he is a good buddy), and my days of drinking only single malt were few. I stumbled on Green Label in a four bottle Johnnie Walker tasting set. Green became my best friend that day.<br /><br />The first flavor is strong smoke and grass / peat flavor. Once the smoke clears, I get orange and fig flavors. It is all nicely blended and softened around the edges. This is one of the few Scotches I drink with no ice or water. The Scotches used for blending are all at least 15 years old, and that makes this easy to drink.<br /><br />I drink this regularly because it has some of the complexity and smoothness of Blue Label, without the high cost. I don't have to rationalize getting down the bottle of Green Label, unlike Blue. This is a softer smoother Scotch than Black or Double Black Label. I particularly like the aftertaste of Green Label.<br /><br />Green Label isn't always easy to find, but it is worth seeking out.",0.9651,Positive,joy,0.0,0.0,0.1388888888888889,0.19444444444444445,0.05555555555555555,0.0,0.0,0.2222222222222222
47510,B001E50TJC,5,Positive,2007-08-30,Best tasteing coffee,"This has been my favorite coffee for years. Really glad to find it on Amazon. The local store does not carry the French Roast, just the regular. Thanks Amazon.",0.8908,Positive,anticipation,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.25
47525,B001E50TJC,5,Positive,2011-07-17,My favorite,"I've had to search stores locally to find this. Sometimes I can find it, sometimes not. Now that I know I can get it from Amazon, at a lower price, I have zero reason to walk the coffee aisles at the local grocery store. Thanks, Amazon, for making my life so much simpler, even with the simple little pleasures in life, such as a good cup of coffee.",0.8228,Positive,anticipation,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
47533,B001E50TJC,1,Negative,2010-12-04,NO GOOD,I am soooo disappointed when I tried at first.<br />It has no aroma and taste at all.<br />I really don't know why many people recommend this...  I'll try to contact the customer service and ask if I can return rest of the bags.,-0.4215,Negative,anger,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0
47535,B001E50TJC,1,Negative,2010-04-02,Not very strong,"This coffee is not very strong and I am surprised they even call it French Roast b/c it has about the same taste as folders or maxwell coffees which are terrible.  The beans do not have much oil on them when you open the bag and the aroma from the beans is not very strong.  This coffee is no where near as good as Starbucks or Trader Joe's whole beans.  If you are looking for dark rich coffee, look elsewhere.",-0.4093,Negative,surprise,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
47563,B004M0Y8T8,3,Neutral,2012-10-23,Cherry Juice (Indian),"My son and I have both been taking tart cherry juice for about 2 months.  His gout is better and my back and sleeping are better also.  He has stopped taking his gout medicine and when it starts to bother him, drinks about a 5 oz. glass of juice.  I drink mine before I go to bed at night.",0.3612,Positive,anticipation,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
47587,B003TI8FCA,5,Positive,2010-09-30,Delicious!,"I ordered some as a special treat for myself and my mom.  We both love it!  It's very sweet, very soft, and uses a very strong mint flavor like we both love.  The two different sizes in cuts is kind of confusing to me but I think it adds to the homemade charm of the fudge itself.<br /><br />I really also appreciate the effort it took to get it here.  My fudge was packed in ice packs.  And I also appreciate the little plastic knife for cutting.",0.9662,Positive,joy,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.18181818181818182
47597,B000LQTTVY,5,Positive,2012-08-31,Same great flavor as Best Foods,"I started hunting for Best Foods Mayo online, because at the store it costs $4.99 for a 30 ox bottle.  When I did some research I found that it is called ""Best Foods"" on the west coast and ""Hellmann's Mayo"" on the east coast.  I ordered the 3 pack, and it is the same thing.  Thank goodness, because we use a bunch of it, and now it is cost-effective!",0.9348,Positive,anticipation,0.0625,0.0625,0.1875,0.125,0.0625,0.0,0.0,0.125
47609,B001FOXYJO,5,Positive,2012-09-03,I love it,"Great coffee always! I knew it since I tried it long time ago in Europe. I want to try whole beans because since instant is so good, the whole beans should be excellent.",0.9206,Positive,anticipation,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.2
47619,B000PD56RY,5,Positive,2012-07-08,Awesome,Got it wayyyy faster then I thought which was nice and love the fact that you can get this much of one flavor. My husband and I don't like all the colors so it's nice to just get a lot of one kind :),0.9368,Positive,trust,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857
47626,B0016H8ZE4,5,Positive,2010-06-28,Terrific treats!,"I have 2 dogs, and they love these. One of my dogs is choicy and he barks when he wants a treat. If I give him the wrong one, he ups the barking. When I give him this, he gets down to chewing. He chews the coating off first and eats that.",0.5859,Positive,anger,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333
47630,B005IENNE8,4,Positive,2012-02-11,Got the replacement!,"Got a surprise in the mail last week, wanted to write to SPICEZON.COM immediately about it. Last 2 months or so I ordered this products (Nam Powder Mix) and I got the wrong ones(Nem Noung mix) and was very unsatisfied but now I got the replacements for the right products (Nam Poweder Mix) for free of charge and one free salad mix package!<br />Did not expect this at all!<br />Thanks for the good service and taking care of the customers! You win my trust back and I definitely continue to purchase from this site!",0.9889,Positive,anticipation,0.038461538461538464,0.0,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.07692307692307693
47665,B004P13CN2,5,Positive,2012-03-05,"great energy, no jittery",I have tried many other energy shots. Most were more expensive and did not do what<br />they advertised. Red Rain is exactly what it claims to be. Would and have shared with others.,0.5423,Positive,fear,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0
47667,B004P13CN2,5,Positive,2011-12-17,my hubby loves this stuff!!,"My husband thinks this is the best and most reasonably priced product on the market. In fact we can no longer even find it on the store shelves, guess they are always sold out. So glad we were able to find it at Amazon.com!!",0.8151,Positive,anticipation,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
47678,B004P13CN2,4,Positive,2012-06-28,"Overall good product, cost effective","This works, tastes better than other similar products (though I don't think any energy shot product can really taste GOOD) and was much less expensive than others. It's really sweet and tart but doesn't leave the bad taste in your mouth I've experienced with stuff like 5 hr energy. I've gone through about half of them, and I don't take the whole thing at once usually half in the morning and half around lunchtime. ""Cons"" might include that the part of the plastic that provides the bottle's seal is not always easy to remove cleanly (doesn't follow perforation, and it can be kind of annoying) and that on a couple bottles (so far 2 of 11) have dried up dirty brownish looking product in the threaded part of the cap (another reviewer may have mentioned this as well). It's nothing that's going to kill you and I usually can just wipe it off, but it's a little bit unappetizing.<br />Overall this is a good alternative to drinking coffee or soda and I'd buy it again if I need more when they're all gone.",0.2602,Positive,trust,0.0851063829787234,0.0851063829787234,0.06382978723404255,0.1276595744680851,0.10638297872340426,0.10638297872340426,0.0425531914893617,0.06382978723404255
47686,B004P13CN2,4,Positive,2011-08-14,"OK product, excellent price.","Not as long lasting as 5-hour Energy, but the price is too low to be beat. I only paid $16.60 for 24 bottles!",-0.3382,Negative,anticipation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47713,B00168Q338,5,Positive,2010-12-11,The Best Pod Coffee I've tried,"I've tried about 30 different coffee pods, and the Aloha Island Diamond is the best of all of them!<br /><br />I use the Grindmaster OPOD brewing system, and I've found that when sampling coffee, it's best to use a brew strength of ""STRONG"".  This brings out the best and worst in a coffee, and when a coffee is great, such as this one, you'll really taste the goodness that way.",0.9794,Positive,trust,0.0,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.18181818181818182
47727,B0025UCFQU,5,Positive,2012-03-08,Tastes great and truly mess free,This honey tastes great while eating few teaspoons or with Oatmeal or with tea. I even use with fruit salads. This is a great sugar substitute. I need to research why another reviewer mentioned china based. The bottle is also completely mess free and no drips and drops. Definitely recommend this brand based on quality. Have been using for over a year.,0.9258,Positive,trust,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
47732,B001RNYE4C,4,Positive,2012-10-06,Stonewalll Preserves,"Love anything by Stonewall Kitchen. Because small amount, a great way to see if enjoy the flavor before commit. Unigue combination of Peach and Rasberry with Champagne actually works well together. As with all preserves it can be used in may dishes from sweet to savory.",0.9638,Positive,anticipation,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666
47744,B004ILOH7Y,5,Positive,2012-08-07,Great Product,"Great deal and great taste. I love making tea in my Mr.Coffee Keurig brewer, and this is by far one of my favorites. For all you tea lovers, try the Lemon Zest flavor by Celestial Seasonings as well, it's amazing.",0.9764,Positive,joy,0.0,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.0,0.2857142857142857
47763,B0096RP84Q,5,Positive,2012-09-22,BEST packaged soup ever .,"I'm not much for writing reviews, especially long ones.<br /><br />This is the best packaged soup I have ever had. Each one was like I was sitting in a restaurant that just made it for me. I highly recommend this and hope they never stop making it. It is the easiest meal, and tastes 100% real<br /><br />The only problem is the price, especially here on Amazon it's WAY to high... I just bought them for $2.50 at Dominick's",0.9365,Positive,trust,0.07142857142857142,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142
47766,B003SO3WIC,5,Positive,2010-12-20,Yummm!... what a nice treat!,"Let me start by saying that I can't stand hot chocolate mixes that you add water to .. for me, it must be made with fresh milk!  I recently read some online reviews on hot chocolate and this brand received rave reviews.  I've tried both the organic and the old world and both are fabulous.  The organic is a powder mix and the old world is chocolate shavings. I guess I'd say the old world is more intense and rich, but you can control the strength by how much you add to your hot milk. Both are definately worth the extra money and makes a nice holiday gift (with a couple festive mugs).  You can also find this brand at Whole Foods Market.",0.9811,Positive,joy,0.03389830508474576,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.0847457627118644,0.01694915254237288,0.03389830508474576,0.15254237288135594
47781,B002HFWNEW,5,Positive,2010-02-15,Sooo suave!,"I grew up in Miami and now live in Austin, TX.  The suave blend with some hot milk and sugar remind me of a cafe con leche. I like the Suave blend better than the Classico because its smoother (like the name implies) and doesn't have a harsh aftertaste.  Its hard to find in stores though!",0.9349,Positive,anger,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
47782,B002HFWNEW,3,Neutral,2010-02-05,Stick to Clasico,"I've been a firm believer in Nescafe Clasico as the best available instant.  Decided to try Suave (Smooth).  If you like your coffee strong, you'll need a lot more of this stuff than of the classic clasico.  It's not bad, but nescafe does better.",0.9057,Positive,fear,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
47803,B003AP7C1M,3,Neutral,2011-10-12,Didn't make me go to sleep!,"Probably my fault also...I took this around 8:30pm to get me through my worked out and it was actually good.  Problem was, even though I was tired after, I had a hard time sleeping.  Didn't sleep until 5 in the morning, so I was so tired the next day.",-0.8605,Negative,anticipation,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.1
47812,B002L96UVG,1,Negative,2011-03-04,2 week expiration,When I received these key lime snaps I noticed they were ready to expire.  There is no way we can eat 6 boxes of these in 2 weeks.  They are very good and have a great taste.  I am very upset about this product.  I have never had a problem with any products I have bought on Amazon.  I hope Amazon does something about this. A very upset and disappointed customer.,0.7185,Positive,sadness,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.06896551724137931
47821,B004ALLAQ8,5,Positive,2012-05-09,"Good product, timely delivery",I ordered the flax seed to try it out and see if I wanted to continue to include it in my diet.  The bag of flax came right on time and in great shape.  I will continue to buy this stuff.,0.6249,Positive,anticipation,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0
47823,B000ER6YDG,5,Positive,2012-03-28,Baby loves it. Nice and thick.,Our son loves this. It is a nice consistency...not runny. It has a mild taste. He is always excited to have it.,0.836,Positive,trust,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222
47829,B002X4APX8,1,Negative,2011-08-14,CONTAINS PROPYLENE GLYCOL,PROPYLENE GLYCOL is the second ingredient on the product label.  PROPYLENE GYCOL is not indicated as an ingredient on the product page.  PROPYLENE GLYCOL is used in anti-freeze and aircraft de-icing fluids.,0.0,Neutral,trust,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47835,B002XGJW6C,3,Neutral,2010-10-20,ok,good pastrami is worth trying. however good pastrami should be lean also. this pastrami had great tast but you had to cut off massive amounts of fat. this is wonderfully tasting but there are much better pastrami's out there that are much leaner an as goo of tasting.,0.9253,Positive,surprise,0.0,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.15789473684210525
47839,B004SRH2B6,3,Neutral,2011-07-23,It was a good deal but not likely to buy again,"I am from the Philippines, a country where there is an abundance of coconuts. I miss drinking coconut water which is something that you can easily get in my country by buying fresh coconut. So, I decided to try this product hoping to get the same satisfying taste that one would get from fresh coconut water. It turned out to be a disappointment. I do not doubt that this is indeed pure coconut water but it does have a sort of artificial flavor and smell to it. It might be just due to the plastic bottle itself.",0.613,Positive,disgust,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705
47872,B004SRH2B6,1,Negative,2011-12-30,hated it,"worst coconut water ever, period.<br /><br />I saw them in my local BJs and thought of trying it, the taste was horrible, had an artificial flavor to it which remains in ur breath for some time. I thought of trying after my 6 mile run, and even then I couldnt drink it. had to return it and then bought some good coconut water from a local asian store (realcocowater) and it tastes much better and doesnt have any artificial flavor like this.<br />I would not even give it a one star if possible.<br />Dont buy this, its a waste of money",-0.4767,Negative,anticipation,0.06451612903225806,0.06451612903225806,0.22580645161290322,0.12903225806451613,0.06451612903225806,0.0,0.0967741935483871,0.0967741935483871
47880,B004SRH2B6,1,Negative,2010-10-11,nasty,"I am from Jamaica, and I had coconuts straight from the trees and this does not taste natural at all, as a matter of fact this is the worst tasting coconut water I have ever tasted.  I was very disappointed, Zico does not come close. I have to give VITA COCO FIVE STAR and this None.",-0.8226,Negative,anger,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
47882,B004SRH2B6,5,Positive,2012-10-25,Great taste!,The best coconut water...it is much better in the bottle than the paper box. I would recommend it. It even tastes great at room temperature.,0.9287,Positive,trust,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
47891,B004SRH2B6,5,Positive,2012-10-03,Rehydrate naturally,Rehydrate naturally with Zico Pure premium Coconut water.  I love the passion fruit flavor.  It is a mix of light fruits and coconut water giving you all the potassium you need after an intense work out.  I love doing Bickram yoga and I rehydrate with Zico!,0.937,Positive,joy,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882
47901,B004SRH2B6,5,Positive,2012-09-17,So far the best,"I have tried 2 other brands, Vita Coco and Taste Nirvana, and in my opinion Zico has the better taste of the 3.",0.4404,Positive,none_detected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47909,B004SRH2B6,5,Positive,2012-09-02,Great Stuff,ZICO is wonderful.  What a difference this great tasting coconut water has make in my daily<br />routines. All Senior's could benefit in their daily life from this product.  Highly recommended!,0.932,Positive,anticipation,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
47921,B004SRH2B6,5,Positive,2012-06-13,Refreshingly Good!,My first time experience Coconut Water. I heard it is good for inflammation. I am very happy with my choice of choosing ZICO.,0.7841,Positive,anticipation,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666
47948,B004SRH2B6,2,Negative,2012-04-29,100% Natural... from concentrate?!,"Yes, it says ""Made from 100% Natural from concentrate and added chemicals"". Taste like combined un-natural stuff (chemicals), not even close to ""Foco Coconut Juice, Jugo de coco"", which is cheaper and more natural and better taste. Though I gave 2 stars because of the packaging. Decent and looks nice.",0.9377,Positive,anticipation,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
47970,B004SRH2B6,5,Positive,2012-03-01,"Fantastic, Love the Larger Bottles","I love this coconut water, (I also purchase VitaCoco cases at least 1-2 times a month). This coconut water is my husband's favorite, so we always have it in the refrigerator. Our family doesn't purchase soda, and now with the coconut water, we don't buy sports drinks, either! It's great to rehydrate, take to the gym, etc. And a liter is the perfect size-- I always found myself drinking at least 2 of the smaller ones so this is a more economic option.<br /><br />The items shipped fine, arrived in great shape. I'm on autoship for this product, so I don't even have to get it from the grocery store anymore.",0.969,Positive,joy,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,0.0,0.19047619047619047
47987,B004SRH2B6,5,Positive,2012-01-05,Much better quality than competitors!,"We saw a comparison of coconut water brands on Dr. Oz. At the time, we were subscribing to Vita Coco.<br /><br />Zico has the fresh taste and consistency of real natural coconut water, whereas Vita Coco has a taste that suggests it is not as fresh or not as pure. Zico is more like fresh-squeezed.<br /><br />The only reason we had purchased the Vita Coco brand initially was that it seemed more available in local stores (as a backup, we love you Amazon and would never ever go to the store if we didn't have to).<br /><br />Zico packaging was the same as VC in my opinion and has no issues. We ordered the 33.8-ounce 6-pack to make the cost much less comparable to VC's 12-pack of 11.1-ounce cartons, and that seems to have been a happy accident as a space-saver (for us) in the refrigerator. Now one container looks right instead of 3 or 4 of the other.",0.873,Positive,anticipation,0.05,0.0,0.2,0.15,0.05,0.05,0.0,0.1
48005,B004SRH2B6,5,Positive,2011-11-05,Fantastic,"So healthy and good for you, and it tastes great. I know that's a personal view, but this is my favorite of all the coconut waters I have tried. No added sugar, and so not too sweet.<br /><br />The pack of six x 33.8oz cartons are great value too.",0.918,Positive,trust,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.1875
48006,B004SRH2B6,5,Positive,2011-11-01,Healthy Refreshment,This product is very refreshing and is a great natural alternative to things like sports drinks.  Natural electrolytes.  In Brazil they give people coconut water after they have had surgery because they believe it promotes healing.  I have tried several brands and this one is my favorite.,0.9432,Positive,trust,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.2
48020,B004SRH2B6,4,Positive,2011-10-08,Very different taste,"I ordered this looking at one show on TV which said this product has lot more vitamins and minerals as compared to other brands. I drink a lot of coconut water after exercising. When I tasted it for the first time, the taste of zico was weird; it tastes like plastic mixed with coconut water- but it does not actually have any plastic. It is just that the coconut water has a different taste. It is not sweet and tastes very bland. But after trying out 12 bottles, I found my older brand to be very sweet. My husband likes Zico better so I guess I am going to alternate the subscription between Zico and the other brand.",0.8798,Positive,trust,0.0,0.0,0.15,0.2,0.15,0.05,0.05,0.15
48034,B004SRH2B6,5,Positive,2011-09-18,Great refreshment after exercise,"I got a sample of this at a local running competition a couple years back and they've had me hooked ever since.  Totally refreshing after a run, definitely prefer the flavored to the plain (the plain takes a bit milky to me).",0.4019,Positive,anticipation,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
48037,B004SRH2B6,5,Positive,2011-09-15,Liquid Cocoa Puffs,This my friends is perfection among coconut water. I love all of Zico varieties  but this one is the best.,0.9153,Positive,joy,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.3
48053,B004SRH2B6,5,Positive,2011-05-04,"Delicious, pure coconut water","I was very pleased with this coconut water. It tastes fresh, pure and delicious. It's excellent for re-hydration, especially after sports, while pregnant, in labor, or just during the hot summer months.<br /><br />The tetra bottles are large, great for stashing in the refrigerator and using throughout the day.<br /><br />I typically buy another brand, but I'm glad I decided to try ZICO this time. The only ingredient in this particular item is coconut water, and it's not from concentrate.",0.9185,Positive,joy,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.29411764705882354
48063,B004SRH2B6,4,Positive,2011-07-18,Cocoa Puffs...,"This tastes just like the milk left after a bowl of cocoa puffs....which, if you ask me, is a good thing.<br /><br />It would get 5 stars if it weren't for the added sugar.<br /><br />If I had the choice, I'd give it a 4.5 b/c at least they used cane sugar.",0.6597,Positive,anticipation,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285
48077,B004SRH2B6,5,Positive,2011-05-31,So Yummy!,Zico was better than expected!!  I love it - it takes me back to the good ole days of Yoo Hoo's but without all added calories and preservatives. Perfect for a post yoga workout or early morning chocolate milk fix. Will definitely have the kids drinking this instead of the alternatives.,0.9401,Positive,anticipation,0.0,0.0,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222
48078,B004SRH2B6,5,Positive,2011-05-31,"Zico Coconut Water, Chocolate","I didn't particularly care for the other flavors, so I thought I'd try the new chocolate flavor.  It's really good and I will continue to order it.  I couldn't find it anywhere except for Amazon.",0.2612,Positive,anticipation,0.0,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.0,0.15384615384615385
48085,B004SRH2B6,5,Positive,2011-05-23,Thumbs up!,"I too, was slightly skeptical, however it turns out the chocolate ZICO was a brilliant idea and very well executed.  It tastes very similar to chocolate milk, however not as heavy and certainly more hydrating plus it has all the great health benefits of coconut water.  My husband & I are addicted! We usually drink them in the morning for breakfast to jump start our day & sometimes after dinner to satisfy our sweet tooth.  I can't wait to tell my friends and family about them!  High five folks at ZICO!",0.9728,Positive,anticipation,0.0,0.0,0.20689655172413793,0.1724137931034483,0.034482758620689655,0.0,0.0,0.20689655172413793
48092,B004SRH2B6,4,Positive,2011-02-17,Not my favorite but good for you!,"Not sure if I would buy this again- Didn't really enjoy the taste but its good for you, and made my body feel good after a workout- Must have chilled, horrible room temp- It was ok for coconut water I suppose, interested in trying other brands :)",0.8978,Positive,anticipation,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285
48102,B004SRH2B6,5,Positive,2010-09-29,Sustained endurance,"i've always been a fan of the mango flavor in tetra, but I tried the Zico bottle at the US Open last month.  It was very good, and kept me hydrated all afternoon.  I've been drinking it during long runs too.  New pineapple flavor tastes like a pina colada, yummm",0.8477,Positive,anticipation,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
48104,B004SRH2B6,1,Negative,2010-09-23,There are two! from concentrate and not from concentrate,"I haven't had a lot of experience with zico, but I have seen lot of reviews saying that they switched to concentrate. With little research, I found that the one in the 11.2 ounce carton thing is not from concentrate. Sure, I can agree based on sheer numbers that this coconut water sucks, but the other one does exist in case some of you still care.",0.4323,Positive,fear,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.125
48111,B004SRH2B6,3,Neutral,2010-07-31,Good but not the best,"I love drinking coconut juice even when I was still living in the Philippines where it was sold by a street vendor and opened right in front of you where he sticks a straw for you to drink right away the goodness and freshness of it. Irreplaceable of course by the juice we buy that's been packed already. But to compare I bought 3 brands,  the Vita coco, One , and Zico. The first 2 have a distinct taste but both tastes good the only thing vita coco was 100 percent coco juice while one coco juice was gently pasteurized. The packaging was great you don't need a straw to drink right away. I bought the bottled zico and after my first drink the taste of plastic container was very evident. That was the downfall for me but just tasting it and taking away the plastic taste on my mind it was good but the taste of plastic ruined it. Maybe next time I'll try the tetra packed zico to see if I'll like it better.",0.9774,Positive,anticipation,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.13793103448275862
48115,B004SRH2B6,5,Positive,2010-05-30,My favorite - and it's coming back soon!,"Zico in the tetra pak is my favorite coconut water, and the passion fruit is my favorite flavor.  Coconut water isn't for everyone, it is a very faint, mild taste, but it is very pleasant and refreshing, especially during or right after a workout.  I have tried pretty much every flavor of every brand, and Zico in the tetra pak is the best, doesn't have the weird aftertaste that some of the other brands do.  I like mango and plain OK too, but the passion fruit is my favorite.  Coconut water is not for those who are used to strong, very sweet drinks, but if you're looking for a healthier, better tasting water this might be for you.  And though it's out of stock now, Zico says it will be back in distribution later in summer 2010.  I can't wait!",0.9946,Positive,trust,0.0,0.0,0.16216216216216217,0.21621621621621623,0.05405405405405406,0.0,0.02702702702702703,0.21621621621621623
48122,B004SRH2B6,5,Positive,2009-09-03,Zico Water is the Best!,"I used to get leg and foot cramps from doing hot room yoga.  I drink one or two Zico waters after yoga, and I never get cramps!  This is the only product that has helped after exercise.  Now, even when I fast walk or run, I'll down a box of Zico water just in case!",0.0,Neutral,anticipation,0.125,0.125,0.25,0.0,0.0,0.125,0.0,0.0
48123,B004SRH2B6,5,Positive,2009-06-07,best natural endurance hydration for on the go,I hate sugary sports drinks and avoid cumbersome packet type additives. A few Zico's makes a great companions on long rides. The passion fruit/orange peel is my personal favorite. Great electrolytes without the extra empty calories. Thanks Rob for the suggestion.,0.8478,Positive,trust,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635
